Learning,Face,image_0139.jpg,sT:1,1,s:0,0,0,s:0,0,0,s:0,sT:2,0,s:0,0,0,s:0,0,0,s:0,sT:3,0,s:0,0,0,s:0,0,0,s:0,sT:4,0,s:0,0,0,s:0,0,0,s:0,sT:5,0,s:0,0,0,s:0,0,0,s:0,sT:6,0,s:243,0,0,s:0,0,0,s:0,sT:7,0,s:256,0,0,s:0,0,0,s:0,sT:8,0,s:743,0,0,s:0,0,0,s:0,sT:9,0,s:493,0,0,s:0,0,0,s:0,sT:10,0,s:1205,0,0,s:0,0,0,s:0,sT:11,0,s:1135,0,0,s:0,0,0,s:0,sT:12,0,s:1640,0,0,s:666,0,0,s:0,sT:13,0,s:2330,0,2,s:54474,0,0,s:0,sT:14,0,s:5198,0,20,s:458392,0,0,s:0
Learning,Face,image_0148.jpg,sT:1,0,s:500,0,0,s:0,0,0,s:0,sT:2,0,s:2143,0,0,s:0,0,0,s:0,sT:3,0,s:3764,0,0,s:0,0,0,s:0,sT:4,0,s:3850,0,0,s:19677,0,0,s:0,sT:5,0,s:6120,0,16,s:672292,0,0,s:0,sT:6,0,s:7766,0,25,s:1331004,0,0,s:0,sT:7,0,s:10072,0,10,s:509264,0,0,s:0,sT:8,0,s:9922,0,4,s:163361,0,0,s:0,sT:9,0,s:12872,0,2,s:103696,0,0,s:0,sT:10,0,s:14524,0,0,s:20124,0,0,s:0,sT:11,0,s:16194,0,0,s:8793,0,0,s:0,sT:12,0,s:16266,0,0,s:0,0,0,s:0,sT:13,0,s:16190,0,0,s:0,0,0,s:0,sT:14,0,s:15176,0,0,s:0,0,0,s:0
Learning,Motor,motor_0101.jpg,sT:1,0,s:152,0,0,s:0,0,0,s:0,sT:2,0,s:1480,0,0,s:0,0,0,s:0,sT:3,0,s:3676,0,4,s:187212,0,0,s:0,sT:4,0,s:4510,0,15,s:800058,0,0,s:0,sT:5,0,s:6514,0,10,s:459690,0,0,s:0,sT:6,0,s:11580,0,6,s:303726,0,0,s:0,sT:7,0,s:16290,0,3,s:149506,0,0,s:0,sT:8,0,s:20638,0,3,s:100720,0,0,s:0,sT:9,0,s:18240,0,1,s:32720,0,0,s:0,sT:10,0,s:21596,0,2,s:45252,0,0,s:0,sT:11,0,s:20528,0,1,s:22610,0,0,s:0,sT:12,0,s:17866,0,0,s:11720,0,0,s:0,sT:13,0,s:16428,0,0,s:8022,0,0,s:0,sT:14,0,s:16052,0,0,s:0,0,0,s:0
Learning,Face,image_0055.jpg,sT:1,0,s:24,0,0,s:0,0,0,s:0,sT:2,0,s:336,0,0,s:0,0,0,s:0,sT:3,0,s:3034,0,0,s:0,0,0,s:0,sT:4,0,s:4764,0,7,s:323204,0,0,s:0,sT:5,0,s:4586,0,12,s:465240,0,0,s:0,sT:6,0,s:7390,0,18,s:591216,0,0,s:0,sT:7,0,s:10444,0,8,s:267918,0,0,s:0,sT:8,0,s:10340,0,3,s:105160,0,0,s:0,sT:9,0,s:11096,0,2,s:42280,0,0,s:0,sT:10,0,s:14482,0,2,s:40720,0,0,s:0,sT:11,0,s:14050,0,2,s:42670,0,0,s:0,sT:12,0,s:17256,0,1,s:26308,0,0,s:0,sT:13,0,s:13418,0,1,s:14400,0,0,s:0,sT:14,0,s:16144,0,0,s:2800,0,0,s:0
Learning,Motor,motor_0029.jpg,sT:1,0,s:0,0,0,s:0,0,0,s:0,sT:2,0,s:910,0,0,s:0,0,0,s:0,sT:3,0,s:2858,0,0,s:5440,0,0,s:0,sT:4,0,s:3572,0,14,s:601348,0,0,s:0,sT:5,0,s:5402,0,17,s:765868,0,0,s:0,sT:6,0,s:8364,0,8,s:296160,0,0,s:0,sT:7,0,s:12484,0,4,s:161320,0,0,s:0,sT:8,0,s:13384,0,3,s:110480,0,0,s:0,sT:9,0,s:18616,0,2,s:70040,0,0,s:0,sT:10,0,s:18620,0,0,s:17560,0,0,s:0,sT:11,0,s:19700,0,0,s:7720,0,0,s:0,sT:12,0,s:16580,0,0,s:7040,0,0,s:0,sT:13,0,s:17182,0,0,s:0,0,0,s:0,sT:14,0,s:14960,0,0,s:2800,0,0,s:0
Learning,Face,image_0337.jpg,sT:1,0,s:1084,0,0,s:0,0,0,s:0,sT:2,0,s:1580,0,0,s:0,0,0,s:0,sT:3,0,s:1910,0,5,s:236240,0,0,s:0,sT:4,0,s:4020,0,10,s:423440,0,0,s:0,sT:5,0,s:4738,0,8,s:314800,0,0,s:0,sT:6,0,s:6760,0,8,s:295920,0,0,s:0,sT:7,0,s:8016,0,12,s:406960,0,0,s:0,sT:8,0,s:10220,0,4,s:141720,0,0,s:0,sT:9,0,s:13018,0,1,s:24160,0,0,s:0,sT:10,0,s:12068,0,0,s:5520,0,0,s:0,sT:11,0,s:14934,0,0,s:0,0,0,s:0,sT:12,0,s:17458,0,0,s:0,0,0,s:0,sT:13,0,s:18008,0,0,s:0,0,0,s:0,sT:14,0,s:20726,0,0,s:0,0,0,s:0
Learning,Face,image_0256.jpg,sT:1,0,s:210,0,0,s:0,0,0,s:0,sT:2,0,s:2178,0,0,s:0,0,0,s:0,sT:3,0,s:3024,0,0,s:0,0,0,s:0,sT:4,0,s:3182,0,14,s:559080,0,0,s:0,sT:5,0,s:3800,0,10,s:372480,0,0,s:0,sT:6,0,s:3524,0,5,s:178200,0,0,s:0,sT:7,0,s:4330,0,5,s:138280,0,0,s:0,sT:8,0,s:6292,0,6,s:152360,0,0,s:0,sT:9,0,s:7474,0,5,s:107800,0,0,s:0,sT:10,0,s:9066,0,4,s:100400,0,0,s:0,sT:11,0,s:11672,0,4,s:84360,0,0,s:0,sT:12,0,s:14226,0,2,s:40280,0,0,s:0,sT:13,0,s:13882,0,2,s:40800,0,0,s:0,sT:14,0,s:17802,0,1,s:16560,0,0,s:0
Learning,Face,image_0188.jpg,sT:1,0,s:100,0,0,s:0,0,0,s:0,sT:2,0,s:1274,0,0,s:0,0,0,s:0,sT:3,0,s:2772,0,0,s:0,0,0,s:0,sT:4,0,s:2798,0,10,s:386120,0,0,s:0,sT:5,0,s:3806,0,17,s:647120,0,0,s:0,sT:6,0,s:3238,0,6,s:160520,0,0,s:0,sT:7,0,s:4570,0,4,s:117560,0,0,s:0,sT:8,0,s:6094,0,4,s:89560,0,0,s:0,sT:9,0,s:6084,0,4,s:95000,0,0,s:0,sT:10,0,s:6000,0,3,s:54880,0,0,s:0,sT:11,0,s:8080,0,2,s:32560,0,0,s:0,sT:12,0,s:7890,0,2,s:39120,0,0,s:0,sT:13,0,s:6188,0,0,s:7560,0,0,s:0,sT:14,0,s:8968,0,1,s:16520,0,0,s:0
Learning,Face,image_0359.jpg,sT:1,0,s:234,0,0,s:0,0,0,s:0,sT:2,0,s:1376,0,0,s:0,0,0,s:0,sT:3,0,s:2404,0,3,s:139160,0,0,s:0,sT:4,0,s:4660,0,10,s:420080,0,0,s:0,sT:5,0,s:6390,0,18,s:702880,0,0,s:0,sT:6,0,s:7020,0,9,s:300160,0,0,s:0,sT:7,0,s:10192,0,5,s:193600,0,0,s:0,sT:8,0,s:10536,0,2,s:53280,0,0,s:0,sT:9,0,s:11076,0,1,s:33160,0,0,s:0,sT:10,0,s:10726,0,1,s:18480,0,0,s:0,sT:11,0,s:10480,0,0,s:4120,0,0,s:0,sT:12,0,s:11944,0,1,s:26720,0,0,s:0,sT:13,0,s:13098,0,2,s:44040,0,0,s:0,sT:14,0,s:13246,0,0,s:0,0,0,s:0
Learning,Motor,motor_0092.jpg,sT:1,0,s:0,0,0,s:0,0,0,s:0,sT:2,0,s:0,0,0,s:0,0,0,s:0,sT:3,0,s:916,0,0,s:0,0,0,s:0,sT:4,0,s:1486,0,0,s:0,0,0,s:0,sT:5,0,s:4254,0,10,s:295480,0,0,s:0,sT:6,0,s:4046,0,16,s:530520,0,0,s:0,sT:7,0,s:5778,0,16,s:493680,0,0,s:0,sT:8,0,s:16154,0,12,s:375840,0,0,s:0,sT:9,0,s:14942,0,6,s:216880,0,0,s:0,sT:10,0,s:21106,0,2,s:68120,0,0,s:0,sT:11,0,s:17044,0,1,s:15920,0,0,s:0,sT:12,0,s:17162,0,0,s:8520,0,0,s:0,sT:13,0,s:24370,0,0,s:4360,0,0,s:0,sT:14,1,s:27028,0,0,s:11920,0,0,s:0
