Learning,Motor,motor_0014.jpg,st0,2,s0,w0,0,2,s0,w0,0,0,s0,w0,st1,2,s0,w0,0,2,s0,w0,0,0,s0,w0,st2,2,s0,w0,0,2,s0,w0,0,0,s0,w0,st3,2,s34,w0,0,2,s0,w0,0,0,s0,w0,st4,2,s488,w2,0,2,s0,w0,0,0,s0,w0,st5,2,s960,w26,0,2,s0,w0,0,0,s0,w0,st6,2,s1730,w27,0,2,s0,w0,0,0,s0,w0,st7,2,s5093,w159,0,18,s478049,w0,0,0,s0,w0,st8,2,s9312,w426,0,24,s773986,w439387,0,0,s0,w0,st9,3,s12030,w800,0,18,s380090,w984459,0,0,s0,w0,st10,3,s0,w0,0,8,s0,w0,0,0,s0,w0,st11,3,s0,w0,0,8,s0,w0,0,0,s0,w0,st12,3,s0,w0,0,8,s0,w0,0,0,s0,w0,st13,3,s0,w0,0,8,s0,w0,0,0,s0,w0,st14,3,s0,w0,0,8,s0,w0,0,0,s0,w0
3362,3331,3307,3134,3206,3238,3292,3249,3329,3772
Learning,Motor,motor_0006.jpg,st0,2,s0,w0,0,2,s0,w0,0,0,s0,w0,st1,2,s0,w0,0,2,s0,w0,0,0,s0,w0,st2,2,s15,w0,0,2,s0,w0,0,0,s0,w0,st3,2,s414,w0,0,2,s0,w0,0,0,s0,w0,st4,2,s475,w8,0,2,s0,w0,0,0,s0,w0,st5,2,s2434,w77,0,2,s3047,w0,0,0,s0,w0,st6,2,s3992,w152,0,30,s1061574,w3098,0,0,s0,w0,st7,2,s7208,w423,0,18,s416483,w745338,0,0,s0,w0,st8,3,s14345,w815,0,16,s259579,w1513359,0,0,s0,w0,st9,3,s20583,w1481,0,15,s167359,w2042345,0,0,s0,w0,st10,3,s0,w0,0,9,s0,w0,0,0,s0,w0,st11,3,s0,w0,0,9,s0,w0,0,0,s0,w0,st12,3,s0,w0,0,9,s0,w0,0,0,s0,w0,st13,3,s0,w0,0,9,s0,w0,0,0,s0,w0,st14,3,s0,w0,0,9,s0,w0,0,0,s0,w0
Learning,Motor,motor_0007.jpg,st0,2,s0,w0,0,2,s0,w0,0,0,s0,w0,st1,2,s0,w0,0,2,s0,w0,0,0,s0,w0,st2,2,s0,w0,0,2,s0,w0,0,0,s0,w0,st3,2,s97,w0,0,2,s0,w0,0,0,s0,w0,st4,2,s718,w8,0,2,s0,w0,0,0,s0,w0,st5,2,s2753,w33,0,2,s10655,w0,0,0,s0,w0,st6,2,s4032,w144,0,27,s851230,w10460,0,0,s0,w0,st7,2,s8186,w443,0,20,s536195,w911119,0,0,s0,w0,st8,3,s16092,w912,0,18,s391490,w1720380,0,0,s0,w0,st9,3,s23135,w1462,0,15,s147919,w2246436,0,0,s0,w0,st10,3,s0,w0,0,9,s0,w0,0,0,s0,w0,st11,3,s0,w0,0,9,s0,w0,0,0,s0,w0,st12,3,s0,w0,0,9,s0,w0,0,0,s0,w0,st13,3,s0,w0,0,9,s0,w0,0,0,s0,w0,st14,3,s0,w0,0,9,s0,w0,0,0,s0,w0
Learning,Motor,motor_0094.jpg,st0,2,s0,w0,0,2,s0,w0,0,0,s0,w0,st1,2,s0,w0,0,2,s0,w0,0,0,s0,w0,st2,2,s0,w0,0,2,s0,w0,0,0,s0,w0,st3,2,s1012,w0,0,2,s0,w0,0,0,s0,w0,st4,2,s3674,w74,0,2,s6638,w0,0,0,s0,w0,st5,2,s3125,w204,0,12,s319432,w4770,0,0,s0,w0,st6,2,s13009,w375,0,26,s816661,w200156,0,0,s0,w0,st7,2,s7452,w540,0,20,s509420,w778828,0,0,s0,w0,st8,3,s12931,w715,0,12,s107758,w1444524,0,0,s0,w0,st9,3,s14570,w770,0,11,s31230,w1294844,0,0,s0,w0,st10,3,s0,w0,0,9,s0,w0,0,0,s0,w0,st11,3,s0,w0,0,9,s0,w0,0,0,s0,w0,st12,3,s0,w0,0,9,s0,w0,0,0,s0,w0,st13,3,s0,w0,0,9,s0,w0,0,0,s0,w0,st14,3,s0,w0,0,9,s0,w0,0,0,s0,w0
Learning,Motor,motor_0155.jpg,st0,2,s0,w0,0,2,s0,w0,0,0,s0,w0,st1,2,s0,w0,0,2,s0,w0,0,0,s0,w0,st2,2,s309,w0,0,2,s0,w0,0,0,s0,w0,st3,2,s1691,w17,0,2,s0,w0,0,0,s0,w0,st4,2,s3573,w84,0,13,s427920,w0,0,0,s0,w0,st5,2,s8454,w209,0,17,s517856,w216264,0,0,s0,w0,st6,2,s6564,w205,0,16,s362325,w548829,0,0,s0,w0,st7,2,s7798,w305,0,13,s187883,w757918,0,0,s0,w0,st8,3,s5570,w288,0,14,s175742,w868571,0,0,s0,w0,st9,3,s7428,w529,0,12,s81111,w1195759,0,0,s0,w0,st10,3,s0,w0,0,9,s0,w0,0,0,s0,w0,st11,3,s0,w0,0,9,s0,w0,0,0,s0,w0,st12,3,s0,w0,0,9,s0,w0,0,0,s0,w0,st13,3,s0,w0,0,9,s0,w0,0,0,s0,w0,st14,3,s0,w0,0,9,s0,w0,0,0,s0,w0
Learning,Face,image_0095.jpg,st0,2,s0,w0,0,2,s0,w0,0,0,s0,w0,st1,2,s13,w0,0,2,s0,w0,0,0,s0,w0,st2,2,s15,w0,0,2,s0,w0,0,0,s0,w0,st3,2,s383,w0,0,2,s0,w0,0,0,s0,w0,st4,2,s1967,w35,0,2,s0,w0,0,0,s0,w0,st5,2,s3068,w171,0,4,s75066,w0,0,0,s0,w0,st6,2,s6620,w250,0,20,s626927,w64801,0,0,s0,w0,st7,2,s8438,w362,0,29,s865117,w477063,0,0,s0,w0,st8,3,s10697,w632,0,15,s224095,w1086031,0,0,s0,w0,st9,3,s13654,w831,0,12,s84291,w1476890,0,0,s0,w0,st10,3,s0,w0,0,9,s0,w0,0,0,s0,w0,st11,3,s0,w0,0,9,s0,w0,0,0,s0,w0,st12,3,s0,w0,0,9,s0,w0,0,0,s0,w0,st13,3,s0,w0,0,9,s0,w0,0,0,s0,w0,st14,3,s0,w0,0,9,s0,w0,0,0,s0,w0
Learning,Motor,motor_0132.jpg,st0,2,s0,w0,0,2,s0,w0,0,0,s0,w0,st1,2,s331,w0,0,2,s0,w0,0,0,s0,w0,st2,2,s116,w0,0,2,s0,w0,0,0,s0,w0,st3,2,s1094,w8,0,2,s0,w0,0,0,s0,w0,st4,2,s3144,w90,0,2,s0,w0,0,0,s0,w0,st5,2,s3361,w158,0,23,s798564,w0,0,0,s0,w0,st6,2,s10075,w380,0,21,s587508,w590960,0,0,s0,w0,st7,2,s9709,w562,0,16,s276511,w905588,0,0,s0,w0,st8,3,s8369,w850,0,13,s112552,w1265117,0,0,s0,w0,st9,3,s13970,w1103,0,14,s141997,w1776417,0,0,s0,w0,st10,3,s0,w0,0,10,s0,w0,0,0,s0,w0,st11,3,s0,w0,0,10,s0,w0,0,0,s0,w0,st12,3,s0,w0,0,10,s0,w0,0,0,s0,w0,st13,3,s0,w0,0,10,s0,w0,0,0,s0,w0,st14,3,s0,w0,0,10,s0,w0,0,0,s0,w0
Learning,Face,image_0089.jpg,st0,2,s0,w0,0,2,s0,w0,0,0,s0,w0,st1,2,s393,w0,0,2,s0,w0,0,0,s0,w0,st2,2,s515,w18,0,2,s0,w0,0,0,s0,w0,st3,2,s1024,w37,0,2,s0,w0,0,0,s0,w0,st4,2,s1547,w102,0,2,s3106,w0,0,0,s0,w0,st5,2,s3315,w161,0,15,s500302,w2689,0,0,s0,w0,st6,2,s3665,w221,0,11,s225435,w279300,0,0,s0,w0,st7,2,s5545,w341,0,18,s385911,w463463,0,0,s0,w0,st8,3,s9866,w685,0,22,s496557,w928487,0,0,s0,w0,st9,3,s13120,w1155,0,16,s238431,w1451829,0,0,s0,w0,st10,3,s0,w0,0,9,s0,w0,0,0,s0,w0,st11,3,s0,w0,0,9,s0,w0,0,0,s0,w0,st12,3,s0,w0,0,9,s0,w0,0,0,s0,w0,st13,3,s0,w0,0,9,s0,w0,0,0,s0,w0,st14,3,s0,w0,0,9,s0,w0,0,0,s0,w0
Learning,Motor,motor_0224.jpg,st0,2,s0,w0,0,2,s0,w0,0,0,s0,w0,st1,2,s0,w0,0,2,s0,w0,0,0,s0,w0,st2,2,s318,w0,0,2,s0,w0,0,0,s0,w0,st3,2,s1133,w27,0,2,s0,w0,0,0,s0,w0,st4,2,s3859,w103,0,5,s120353,w0,0,0,s0,w0,st5,2,s4145,w359,0,15,s473316,w88591,0,0,s0,w0,st6,2,s6394,w520,0,15,s407817,w501835,0,0,s0,w0,st7,2,s9821,w606,0,17,s373804,w830038,0,0,s0,w0,st8,3,s11375,w941,0,16,s323632,w1155400,0,0,s0,w0,st9,3,s13230,w1200,0,13,s158672,w1686304,0,0,s0,w0,st10,3,s0,w0,0,9,s0,w0,0,0,s0,w0,st11,3,s0,w0,0,9,s0,w0,0,0,s0,w0,st12,3,s0,w0,0,9,s0,w0,0,0,s0,w0,st13,3,s0,w0,0,9,s0,w0,0,0,s0,w0,st14,3,s0,w0,0,9,s0,w0,0,0,s0,w0
